"grammar_pattern","japanese_sentence","hiragana_reading","korean_translation","question_type","difficulty","file_source"
"にとって","国民にとって大切な権利です。","こくみんにとってたいせつなけんりです。","국민에게는 소중한 권리입니다.","meaning_comprehension","1","87_にとって.md"
"によって","呼吸によって生命が維持されます。","こきゅうによってせいめいがいじされます。","호흡에 의해 생명이 유지됩니다.","sentence_completion","1","88_によって.md"
"によって","呼吸によって生命が維持されます。","こきゅうによってせいめいがいじされます。","호흡에 의해 생명이 유지됩니다.","meaning_comprehension","1","88_によって.md"
"によって","努力によって克服できました。","どりょくによってこくふくできました。","노력에 의해 극복할 수 있었습니다.","sentence_completion","1","88_によって.md"
"によって","努力によって克服できました。","どりょくによってこくふくできました。","노력에 의해 극복할 수 있었습니다.","meaning_comprehension","1","88_によって.md"
"によって","故障によって機械が止まりました。","こしょうによってきかいがとまりました。","고장에 의해 기계가 멈췄습니다.","sentence_completion","1","88_によって.md"
"によって","故障によって機械が止まりました。","こしょうによってきかいがとまりました。","고장에 의해 기계가 멈췄습니다.","meaning_comprehension","1","88_によって.md"
"によって","個性によって価値が決まります。","こせいによってかちがきまります。","개성에 의해 가치가 결정됩니다.","sentence_completion","1","88_によって.md"
"によって","個性によって価値が決まります。","こせいによってかちがきまります。","개성에 의해 가치가 결정됩니다.","meaning_comprehension","1","88_によって.md"
"によって","指導によって技能が向上しました。","しどうによってぎのうがこうじょうしました。","지도에 의해 기능이 향상되었습니다.","sentence_completion","1","88_によって.md"
"によって","指導によって技能が向上しました。","しどうによってぎのうがこうじょうしました。","지도에 의해 기능이 향상되었습니다.","meaning_comprehension","1","88_によって.md"
"によって","状況によって給料が変わります。","じょうきょうによってきゅうりょうがかわります。","상황에 의해 급료가 바뀝니다.","sentence_completion","1","88_によって.md"
"によって","状況によって給料が変わります。","じょうきょうによってきゅうりょうがかわります。","상황에 의해 급료가 바뀝니다.","meaning_comprehension","1","88_によって.md"
"によって","昆虫によって花粉が運搬されます。","こんちゅうによってかふんがうんぱんされます。","곤충에 의해 꽃가루가 운반됩니다.","sentence_completion","1","88_によって.md"
"によって","昆虫によって花粉が運搬されます。","こんちゅうによってかふんがうんぱんされます。","곤충에 의해 꽃가루가 운반됩니다.","meaning_comprehension","1","88_によって.md"
"によって","材料によって味が違います。","ざいりょうによってあじがちがいます。","재료에 의해 맛이 다릅니다.","sentence_completion","1","88_によって.md"
"によって","材料によって味が違います。","ざいりょうによってあじがちがいます。","재료에 의해 맛이 다릅니다.","meaning_comprehension","1","88_によって.md"
"によって","作品によって評価が変わります。","さくひんによってひょうかがかわります。","작품에 의해 평가가 바뀝니다.","sentence_completion","1","88_によって.md"
"によって","作品によって評価が変わります。","さくひんによってひょうかがかわります。","작품에 의해 평가가 바뀝니다.","meaning_comprehension","1","88_によって.md"
"によって","作家によって文体が異なります。","さっかによってぶんたいがことなります。","작가에 의해 문체가 다릅니다.","sentence_completion","1","88_によって.md"
"によって","作家によって文体が異なります。","さっかによってぶんたいがことなります。","작가에 의해 문체가 다릅니다.","meaning_comprehension","1","88_によって.md"
"に関する","産地に関する情報を調べました。","さんちにかんするじょうほうをしらべました。","산지에 관한 정보를 조사했습니다.","sentence_completion","1","89_に関する.md"
"に関する","産地に関する情報を調べました。","さんちにかんするじょうほうをしらべました。","산지에 관한 정보를 조사했습니다.","meaning_comprehension","1","89_に関する.md"
"に関する","専攻に関する質問があります。","せんこうにかんするしつもんがあります。","전공에 관한 질문이 있습니다.","sentence_completion","1","89_に関する.md"
"に関する","専攻に関する質問があります。","せんこうにかんするしつもんがあります。","전공에 관한 질문이 있습니다.","meaning_comprehension","1","89_に関する.md"
"に関する","勤務に関する規則を確認しました。","きんむにかんするきそくをかくにんしました。","근무에 관한 규칙을 확인했습니다.","sentence_completion","1","89_に関する.md"
"に関する","勤務に関する規則を確認しました。","きんむにかんするきそくをかくにんしました。","근무에 관한 규칙을 확인했습니다.","meaning_comprehension","1","89_に関する.md"
"に関する","税金に関する書類を提出します。","ぜいきんにかんするしょるいをていしゅつします。","세금에 관한 서류를 제출합니다.","sentence_completion","1","89_に関する.md"
"に関する","税金に関する書類を提出します。","ぜいきんにかんするしょるいをていしゅつします。","세금에 관한 서류를 제출합니다.","meaning_comprehension","1","89_に関する.md"
"に関する","貿易に関する法律が変更されました。","ぼうえきにかんするほうりつがへんこうされました。","무역에 관한 법률이 변경되었습니다.","sentence_completion","1","89_に関する.md"
"に関する","貿易に関する法律が変更されました。","ぼうえきにかんするほうりつがへんこうされました。","무역에 관한 법률이 변경되었습니다.","meaning_comprehension","1","89_に関する.md"
"に関する","研究に関する資料を収集しています。","けんきゅうにかんするしりょうをしゅうしゅうしています。","연구에 관한 자료를 수집하고 있습니다.","sentence_completion","1","89_に関する.md"
"に関する","研究に関する資料を収集しています。","けんきゅうにかんするしりょうをしゅうしゅうしています。","연구에 관한 자료를 수집하고 있습니다.","meaning_comprehension","1","89_に関する.md"
"に関する","製品に関する苦情が増加しました。","せいひんにかんするくじょうがぞうかしました。","제품에 관한 불만이 증가했습니다.","sentence_completion","1","89_に関する.md"
"に関する","製品に関する苦情が増加しました。","せいひんにかんするくじょうがぞうかしました。","제품에 관한 불만이 증가했습니다.","meaning_comprehension","1","89_に関する.md"
"に関する","健康に関する記事を読みました。","けんこうにかんするきじをよみました。","건강에 관한 기사를 읽었습니다.","sentence_completion","1","89_に関する.md"
"に関する","健康に関する記事を読みました。","けんこうにかんするきじをよみました。","건강에 관한 기사를 읽었습니다.","meaning_comprehension","1","89_に関する.md"
"に関する","技術に関する会議に参加します。","ぎじゅつにかんするかいぎにさんかします。","기술에 관한 회의에 참가합니다.","sentence_completion","1","89_に関する.md"
"に関する","技術に関する会議に参加します。","ぎじゅつにかんするかいぎにさんかします。","기술에 관한 회의에 참가합니다.","meaning_comprehension","1","89_に関する.md"
"に関する","文化に関する展示会が開催されます。","ぶんかにかんするてんじかいがかいさいされます。","문화에 관한 전시회가 개최됩니다.","sentence_completion","1","89_に関する.md"
"に関する","文化に関する展示会が開催されます。","ぶんかにかんするてんじかいがかいさいされます。","문화에 관한 전시회가 개최됩니다.","meaning_comprehension","1","89_に関する.md"
"というのは","就職というのは新しいスタートです。","しゅうしょくというのはあたらしいスタートです。","취직이라는 것은 새로운 시작입니다.","sentence_completion","3","90_というのは.md"
"というのは","就職というのは新しいスタートです。","しゅうしょくというのはあたらしいスタートです。","취직이라는 것은 새로운 시작입니다.","meaning_comprehension","3","90_というのは.md"
"というのは","就職というのは新しいスタートです。","しゅうしょくというのはあたらしいスタートです。","취직이라는 것은 새로운 시작입니다.","pattern_identification","3","90_というのは.md"
"というのは","礼儀というのは相手への敬意です。","れいぎというのはあいてへのけいいです。","예의라는 것은 상대에 대한 존경입니다.","sentence_completion","3","90_というのは.md"
"というのは","礼儀というのは相手への敬意です。","れいぎというのはあいてへのけいいです。","예의라는 것은 상대에 대한 존경입니다.","meaning_comprehension","3","90_というのは.md"
"というのは","礼儀というのは相手への敬意です。","れいぎというのはあいてへのけいいです。","예의라는 것은 상대에 대한 존경입니다.","pattern_identification","3","90_というのは.md"
"というのは","責任というのは義務を果たすことです。","せきにんというのはぎむをはたすことです。","책임이라는 것은 의무를 다하는 것입니다.","sentence_completion","3","90_というのは.md"
"というのは","責任というのは義務を果たすことです。","せきにんというのはぎむをはたすことです。","책임이라는 것은 의무를 다하는 것입니다.","meaning_comprehension","3","90_というのは.md"
"というのは","責任というのは義務を果たすことです。","せきにんというのはぎむをはたすことです。","책임이라는 것은 의무를 다하는 것입니다.","pattern_identification","3","90_というのは.md"
"というのは","努力というのは目標に向かう行動です。","どりょくというのはもくひょうにむかうこうどうです。","노력이라는 것은 목표를 향한 행동입니다.","sentence_completion","3","90_というのは.md"
"というのは","努力というのは目標に向かう行動です。","どりょくというのはもくひょうにむかうこうどうです。","노력이라는 것은 목표를 향한 행동입니다.","meaning_comprehension","3","90_というのは.md"
"というのは","努力というのは目標に向かう行動です。","どりょくというのはもくひょうにむかうこうどうです。","노력이라는 것은 목표를 향한 행동입니다.","pattern_identification","3","90_というのは.md"
"というのは","成功というのは準備と実行の結果です。","せいこうというのはじゅんびとじっこうのけっかです。","성공이라는 것은 준비와 실행의 결과입니다.","sentence_completion","3","90_というのは.md"
"というのは","成功というのは準備と実行の結果です。","せいこうというのはじゅんびとじっこうのけっかです。","성공이라는 것은 준비와 실행의 결과입니다.","meaning_comprehension","3","90_というのは.md"
"というのは","成功というのは準備と実行の結果です。","せいこうというのはじゅんびとじっこうのけっかです。","성공이라는 것은 준비와 실행의 결과입니다.","pattern_identification","3","90_というのは.md"
"というのは","信頼というのは時間をかけて築くものです。","しんらいというのはじかんをかけてきずくものです。","신뢰라는 것은 시간을 들여 쌓는 것입니다.","sentence_completion","3","90_というのは.md"
"というのは","信頼というのは時間をかけて築くものです。","しんらいというのはじかんをかけてきずくものです。","신뢰라는 것은 시간을 들여 쌓는 것입니다.","meaning_comprehension","3","90_というのは.md"
"というのは","信頼というのは時間をかけて築くものです。","しんらいというのはじかんをかけてきずくものです。","신뢰라는 것은 시간을 들여 쌓는 것입니다.","pattern_identification","3","90_というのは.md"
"というのは","文化というのは世代を通して伝承されるものです。","ぶんかというのはせだいをとおしてでんしょうされるものです。","문화라는 것은 세대를 통해 전승되는 것입니다.","sentence_completion","3","90_というのは.md"
"というのは","文化というのは世代を通して伝承されるものです。","ぶんかというのはせだいをとおしてでんしょうされるものです。","문화라는 것은 세대를 통해 전승되는 것입니다.","meaning_comprehension","3","90_というのは.md"
"というのは","文化というのは世代を通して伝承されるものです。","ぶんかというのはせだいをとおしてでんしょうされるものです。","문화라는 것은 세대를 통해 전승되는 것입니다.","pattern_identification","3","90_というのは.md"
"というのは","経験というのは知識を実際の状況に適用することです。","けいけんというのはちしきをじっさいのじょうきょうにてきようすることです。","경험이라는 것은 지식을 실제 상황에 적용하는 것입니다.","sentence_completion","3","90_というのは.md"
"というのは","経験というのは知識を実際の状況に適用することです。","けいけんというのはちしきをじっさいのじょうきょうにてきようすることです。","경험이라는 것은 지식을 실제 상황에 적용하는 것입니다.","meaning_comprehension","3","90_というのは.md"
"というのは","経験というのは知識を実際の状況に適用することです。","けいけんというのはちしきをじっさいのじょうきょうにてきようすることです。","경험이라는 것은 지식을 실제 상황에 적용하는 것입니다.","pattern_identification","3","90_というのは.md"
"というのは","協力というのは共通の目標のために一緒にすることです。","きょうりょくというのはきょうつうのもくひょうのためにいっしょにすることです。","협력이라는 것은 공통의 목표를 위해 함께하는 것입니다.","sentence_completion","3","90_というのは.md"
"というのは","協力というのは共通の目標のために一緒にすることです。","きょうりょくというのはきょうつうのもくひょうのためにいっしょにすることです。","협력이라는 것은 공통의 목표를 위해 함께하는 것입니다.","meaning_comprehension","3","90_というのは.md"
"というのは","協力というのは共通の目標のために一緒にすることです。","きょうりょくというのはきょうつうのもくひょうのためにいっしょにすることです。","협력이라는 것은 공통의 목표를 위해 함께하는 것입니다.","pattern_identification","3","90_というのは.md"
"というのは","創造というのは新しいアイデアを形にすることです。","そうぞうというのはあたらしいアイデアをかたちにすることです。","창조라는 것은 새로운 아이디어를 형태로 만드는 것입니다.","sentence_completion","3","90_というのは.md"
"というのは","創造というのは新しいアイデアを形にすることです。","そうぞうというのはあたらしいアイデアをかたちにすることです。","창조라는 것은 새로운 아이디어를 형태로 만드는 것입니다.","meaning_comprehension","3","90_というのは.md"
"というのは","創造というのは新しいアイデアを形にすることです。","そうぞうというのはあたらしいアイデアをかたちにすることです。","창조라는 것은 새로운 아이디어를 형태로 만드는 것입니다.","pattern_identification","3","90_というのは.md"
"てもらいたい","職業について説明してもらいたいです。","しょくぎょうについてせつめいしてもらいたいです。","직업에 대해 설명해 주었으면 합니다.","sentence_completion","1","91_てもらいたい.md"
"てもらいたい","職業について説明してもらいたいです。","しょくぎょうについてせつめいしてもらいたいです。","직업에 대해 설명해 주었으면 합니다.","meaning_comprehension","1","91_てもらいたい.md"
"てもらいたい","食品をチェックしてもらいたいです。","しょくひんをチェックしてもらいたいです。","식품을 체크해 주었으면 합니다.","sentence_completion","1","91_てもらいたい.md"
"てもらいたい","食品をチェックしてもらいたいです。","しょくひんをチェックしてもらいたいです。","식품을 체크해 주었으면 합니다.","meaning_comprehension","1","91_てもらいたい.md"
"てもらいたい","処理を手伝ってもらいたいです。","しょりをてつだってもらいたいです。","처리를 도와주었으면 합니다.","sentence_completion","1","91_てもらいたい.md"
"てもらいたい","処理を手伝ってもらいたいです。","しょりをてつだってもらいたいです。","처리를 도와주었으면 합니다.","meaning_comprehension","1","91_てもらいたい.md"
"てもらいたい","信号を確認してもらいたいです。","しんごうをかくにんしてもらいたいです。","신호를 확인해 주었으면 합니다.","sentence_completion","1","91_てもらいたい.md"
"てもらいたい","信号を確認してもらいたいです。","しんごうをかくにんしてもらいたいです。","신호를 확인해 주었으면 합니다.","meaning_comprehension","1","91_てもらいたい.md"
"てもらいたい","新鮮な野菜を準備してもらいたいです。","しんせんなやさいをじゅんびしてもらいたいです。","신선한 야채를 준비해 주었으면 합니다.","sentence_completion","1","91_てもらいたい.md"
"てもらいたい","新鮮な野菜を準備してもらいたいです。","しんせんなやさいをじゅんびしてもらいたいです。","신선한 야채를 준비해 주었으면 합니다.","meaning_comprehension","1","91_てもらいたい.md"
"てもらいたい","進学について相談してもらいたいです。","しんがくについてそうだんしてもらいたいです。","진학에 대해 상담해 주었으면 합니다.","sentence_completion","1","91_てもらいたい.md"
"てもらいたい","進学について相談してもらいたいです。","しんがくについてそうだんしてもらいたいです。","진학에 대해 상담해 주었으면 합니다.","meaning_comprehension","1","91_てもらいたい.md"
"てもらいたい","人口データを分析してもらいたいです。","じんこうデータをぶんせきしてもらいたいです。","인구 데이터를 분석해 주었으면 합니다.","sentence_completion","1","91_てもらいたい.md"
"てもらいたい","人口データを分析してもらいたいです。","じんこうデータをぶんせきしてもらいたいです。","인구 데이터를 분석해 주었으면 합니다.","meaning_comprehension","1","91_てもらいたい.md"
"てもらいたい","人工知能について教えてもらいたいです。","じんこうちのうについておしえてもらいたいです。","인공지능에 대해 가르쳐 주었으면 합니다.","sentence_completion","1","91_てもらいたい.md"
"てもらいたい","人工知能について教えてもらいたいです。","じんこうちのうについておしえてもらいたいです。","인공지능에 대해 가르쳐 주었으면 합니다.","meaning_comprehension","1","91_てもらいたい.md"
"てもらいたい","人物について紹介してもらいたいです。","じんぶつについてしょうかいしてもらいたいです。","인물에 대해 소개해 주었으면 합니다.","sentence_completion","1","91_てもらいたい.md"
"てもらいたい","人物について紹介してもらいたいです。","じんぶつについてしょうかいしてもらいたいです。","인물에 대해 소개해 주었으면 합니다.","meaning_comprehension","1","91_てもらいたい.md"
"てもらいたい","水準を測定してもらいたいです。","すいじゅんをそくていしてもらいたいです。","수준을 측정해 주었으면 합니다.","sentence_completion","1","91_てもらいたい.md"
"てもらいたい","水準を測定してもらいたいです。","すいじゅんをそくていしてもらいたいです。","수준을 측정해 주었으면 합니다.","meaning_comprehension","1","91_てもらいたい.md"
"たとえても","たとえ推薦されても断ります。","たとえすいせんされてもことわります。","비록 추천받아도 거절합니다.","sentence_completion","1","92_たとえ〜ても.md"
"たとえても","たとえ推薦されても断ります。","たとえすいせんされてもことわります。","비록 추천받아도 거절합니다.","meaning_comprehension","1","92_たとえ〜ても.md"
"たとえても","たとえ成長しても満足しません。","たとえせいちょうしてもまんぞくしません。","비록 성장해도 만족하지 않습니다.","sentence_completion","1","92_たとえ〜ても.md"
"たとえても","たとえ成長しても満足しません。","たとえせいちょうしてもまんぞくしません。","비록 성장해도 만족하지 않습니다.","meaning_comprehension","1","92_たとえ〜ても.md"
"たとえても","たとえ困難でも挑戦します。","たとえこんなんでもちょうせんします。","비록 어려워도 도전합니다.","sentence_completion","1","92_たとえ〜ても.md"
"たとえても","たとえ困難でも挑戦します。","たとえこんなんでもちょうせんします。","비록 어려워도 도전합니다.","meaning_comprehension","1","92_たとえ〜ても.md"
"たとえても","たとえ失敗しても諦めません。","たとえしっぱいしてもあきらめません。","비록 실패해도 포기하지 않습니다.","sentence_completion","1","92_たとえ〜ても.md"
"たとえても","たとえ失敗しても諦めません。","たとえしっぱいしてもあきらめません。","비록 실패해도 포기하지 않습니다.","meaning_comprehension","1","92_たとえ〜ても.md"
"たとえても","たとえ反対されても決断します。","たとえはんたいされてもけつだんします。","비록 반대당해도 결단합니다.","sentence_completion","1","92_たとえ〜ても.md"
"たとえても","たとえ反対されても決断します。","たとえはんたいされてもけつだんします。","비록 반대당해도 결단합니다.","meaning_comprehension","1","92_たとえ〜ても.md"
"たとえても","たとえ時間がかかっても完成させます。","たとえじかんがかかってもかんせいさせます。","비록 시간이 걸려도 완성시킵니다.","sentence_completion","1","92_たとえ〜ても.md"
"たとえても","たとえ時間がかかっても完成させます。","たとえじかんがかかってもかんせいさせます。","비록 시간이 걸려도 완성시킵니다.","meaning_comprehension","1","92_たとえ〜ても.md"
"たとえても","たとえ不利でも戦います。","たとえふりでもたたかいます。","비록 불리해도 싸웁니다.","sentence_completion","1","92_たとえ〜ても.md"
"たとえても","たとえ不利でも戦います。","たとえふりでもたたかいます。","비록 불리해도 싸웁니다.","meaning_comprehension","1","92_たとえ〜ても.md"
"たとえても","たとえ疲れても続けます。","たとえつかれてもつづけます。","비록 피곤해도 계속합니다.","sentence_completion","1","92_たとえ〜ても.md"
"たとえても","たとえ疲れても続けます。","たとえつかれてもつづけます。","비록 피곤해도 계속합니다.","meaning_comprehension","1","92_たとえ〜ても.md"
"たとえても","たとえ批判されても正しいことをします。","たとえひはんされてもただしいことをします。","비록 비판받아도 올바른 일을 합니다.","sentence_completion","1","92_たとえ〜ても.md"
"たとえても","たとえ批判されても正しいことをします。","たとえひはんされてもただしいことをします。","비록 비판받아도 올바른 일을 합니다.","meaning_comprehension","1","92_たとえ〜ても.md"
"たとえても","たとえ損失があっても投資します。","たとえそんしつがあってもとうしします。","비록 손실이 있어도 투자합니다.","sentence_completion","1","92_たとえ〜ても.md"
"たとえても","たとえ損失があっても投資します。","たとえそんしつがあってもとうしします。","비록 손실이 있어도 투자합니다.","meaning_comprehension","1","92_たとえ〜ても.md"
"べきだ","相当な努力をするべきです。","そうとうなどりょくをするべきです。","상당한 노력을 해야 합니다.","sentence_completion","3","93_べきだ.md"
"べきだ","相当な努力をするべきです。","そうとうなどりょくをするべきです。","상당한 노력을 해야 합니다.","meaning_comprehension","3","93_べきだ.md"
"べきだ","相当な努力をするべきです。","そうとうなどりょくをするべきです。","상당한 노력을 해야 합니다.","pattern_identification","3","93_べきだ.md"
"べきだ","所属を明確にするべきです。","しょぞくをめいかくにするべきです。","소속을 명확히 해야 합니다.","sentence_completion","3","93_べきだ.md"
"べきだ","所属を明確にするべきです。","しょぞくをめいかくにするべきです。","소속을 명확히 해야 합니다.","meaning_comprehension","3","93_べきだ.md"
"べきだ","所属を明確にするべきです。","しょぞくをめいかくにするべきです。","소속을 명확히 해야 합니다.","pattern_identification","3","93_べきだ.md"
"べきだ","責任を果たすべきです。","せきにんをはたすべきです。","책임을 다해야 합니다.","sentence_completion","3","93_べきだ.md"
"べきだ","責任を果たすべきです。","せきにんをはたすべきです。","책임을 다해야 합니다.","meaning_comprehension","3","93_べきだ.md"
"べきだ","責任を果たすべきです。","せきにんをはたすべきです。","책임을 다해야 합니다.","pattern_identification","3","93_べきだ.md"
"べきだ","規則を守るべきです。","きそくをまもるべきです。","규칙을 지켜야 합니다.","sentence_completion","3","93_べきだ.md"
"べきだ","規則を守るべきです。","きそくをまもるべきです。","규칙을 지켜야 합니다.","meaning_comprehension","3","93_べきだ.md"
"べきだ","規則を守るべきです。","きそくをまもるべきです。","규칙을 지켜야 합니다.","pattern_identification","3","93_べきだ.md"
"べきだ","真実を語るべきです。","しんじつをかたるべきです。","진실을 말해야 합니다.","sentence_completion","3","93_べきだ.md"
"べきだ","真実を語るべきです。","しんじつをかたるべきです。","진실을 말해야 합니다.","meaning_comprehension","3","93_べきだ.md"
"べきだ","真実を語るべきです。","しんじつをかたるべきです。","진실을 말해야 합니다.","pattern_identification","3","93_べきだ.md"
"べきだ","慎重に判断すべきです。","しんちょうにはんだんすべきです。","신중하게 판단해야 합니다.","sentence_completion","3","93_べきだ.md"
"べきだ","慎重に判断すべきです。","しんちょうにはんだんすべきです。","신중하게 판단해야 합니다.","meaning_comprehension","3","93_べきだ.md"
"べきだ","慎重に判断すべきです。","しんちょうにはんだんすべきです。","신중하게 판단해야 합니다.","pattern_identification","3","93_べきだ.md"
"べきだ","健康を維持すべきです。","けんこうをいじすべきです。","건강을 유지해야 합니다.","sentence_completion","3","93_べきだ.md"
"べきだ","健康を維持すべきです。","けんこうをいじすべきです。","건강을 유지해야 합니다.","meaning_comprehension","3","93_べきだ.md"
"べきだ","健康を維持すべきです。","けんこうをいじすべきです。","건강을 유지해야 합니다.","pattern_identification","3","93_べきだ.md"
"べきだ","他人を尊重すべきです。","たにんをそんちょうすべきです。","타인을 존중해야 합니다.","sentence_completion","3","93_べきだ.md"
"べきだ","他人を尊重すべきです。","たにんをそんちょうすべきです。","타인을 존중해야 합니다.","meaning_comprehension","3","93_べきだ.md"
"べきだ","他人を尊重すべきです。","たにんをそんちょうすべきです。","타인을 존중해야 합니다.","pattern_identification","3","93_べきだ.md"
"べきだ","約束を守るべきです。","やくそくをまもるべきです。","약속을 지켜야 합니다.","sentence_completion","3","93_べきだ.md"
"べきだ","約束を守るべきです。","やくそくをまもるべきです。","약속을 지켜야 합니다.","meaning_comprehension","3","93_べきだ.md"
"べきだ","約束を守るべきです。","やくそくをまもるべきです。","약속을 지켜야 합니다.","pattern_identification","3","93_べきだ.md"
"べきだ","環境を保護すべきです。","かんきょうをほごすべきです。","환경을 보호해야 합니다.","sentence_completion","3","93_べきだ.md"
"べきだ","環境を保護すべきです。","かんきょうをほごすべきです。","환경을 보호해야 합니다.","meaning_comprehension","3","93_べきだ.md"
"べきだ","環境を保護すべきです。","かんきょうをほごすべきです。","환경을 보호해야 합니다.","pattern_identification","3","93_べきだ.md"
"をはじめ","東京をはじめ各都市を訪問します。","とうきょうをはじめかくとしをほうもんします。","도쿄를 비롯하여 각 도시를 방문합니다.","sentence_completion","3","94_をはじめ.md"
"をはじめ","東京をはじめ各都市を訪問します。","とうきょうをはじめかくとしをほうもんします。","도쿄를 비롯하여 각 도시를 방문합니다.","meaning_comprehension","3","94_をはじめ.md"
"をはじめ","東京をはじめ各都市を訪問します。","とうきょうをはじめかくとしをほうもんします。","도쿄를 비롯하여 각 도시를 방문합니다.","pattern_identification","3","94_をはじめ.md"
"をはじめ","英語をはじめ多くの言語を学びます。","えいごをはじめおおくのげんごをまなびます。","영어를 비롯하여 많은 언어를 배웁니다.","sentence_completion","3","94_をはじめ.md"
"をはじめ","英語をはじめ多くの言語を学びます。","えいごをはじめおおくのげんごをまなびます。","영어를 비롯하여 많은 언어를 배웁니다.","meaning_comprehension","3","94_をはじめ.md"
"をはじめ","英語をはじめ多くの言語を学びます。","えいごをはじめおおくのげんごをまなびます。","영어를 비롯하여 많은 언어를 배웁니다.","pattern_identification","3","94_をはじめ.md"
"をはじめ","野球をはじめスポーツが好きです。","やきゅうをはじめスポーツがすきです。","야구를 비롯하여 스포츠를 좋아합니다.","sentence_completion","3","94_をはじめ.md"
"をはじめ","野球をはじめスポーツが好きです。","やきゅうをはじめスポーツがすきです。","야구를 비롯하여 스포츠를 좋아합니다.","meaning_comprehension","3","94_をはじめ.md"
"をはじめ","野球をはじめスポーツが好きです。","やきゅうをはじめスポーツがすきです。","야구를 비롯하여 스포츠를 좋아합니다.","pattern_identification","3","94_をはじめ.md"
"をはじめ","医学をはじめ科学分野を研究しています。","いがくをはじめかがくぶんやをけんきゅうしています。","의학을 비롯하여 과학 분야를 연구하고 있습니다.","sentence_completion","3","94_をはじめ.md"
"をはじめ","医学をはじめ科学分野を研究しています。","いがくをはじめかがくぶんやをけんきゅうしています。","의학을 비롯하여 과학 분야를 연구하고 있습니다.","meaning_comprehension","3","94_をはじめ.md"
"をはじめ","医学をはじめ科学分野を研究しています。","いがくをはじめかがくぶんやをけんきゅうしています。","의학을 비롯하여 과학 분야를 연구하고 있습니다.","pattern_identification","3","94_をはじめ.md"
"をはじめ","社長をはじめ全員が参加します。","しゃちょうをはじめぜんいんがさんかします。","사장을 비롯하여 전원이 참가합니다.","sentence_completion","3","94_をはじめ.md"
"をはじめ","社長をはじめ全員が参加します。","しゃちょうをはじめぜんいんがさんかします。","사장을 비롯하여 전원이 참가합니다.","meaning_comprehension","3","94_をはじめ.md"
"をはじめ","社長をはじめ全員が参加します。","しゃちょうをはじめぜんいんがさんかします。","사장을 비롯하여 전원이 참가합니다.","pattern_identification","3","94_をはじめ.md"
"をはじめ","音楽をはじめ芸術を愛好しています。","おんがくをはじめげいじゅつをあいこうしています。","음악을 비롯하여 예술을 애호하고 있습니다.","sentence_completion","3","94_をはじめ.md"
"をはじめ","音楽をはじめ芸術を愛好しています。","おんがくをはじめげいじゅつをあいこうしています。","음악을 비롯하여 예술을 애호하고 있습니다.","meaning_comprehension","3","94_をはじめ.md"
"をはじめ","音楽をはじめ芸術を愛好しています。","おんがくをはじめげいじゅつをあいこうしています。","음악을 비롯하여 예술을 애호하고 있습니다.","pattern_identification","3","94_をはじめ.md"
"をはじめ","中国をはじめアジア各国を旅行しました。","ちゅうごくをはじめアジアかっこくをりょこうしました。","중국을 비롯하여 아시아 각국을 여행했습니다.","sentence_completion","3","94_をはじめ.md"
"をはじめ","中国をはじめアジア各国を旅行しました。","ちゅうごくをはじめアジアかっこくをりょこうしました。","중국을 비롯하여 아시아 각국을 여행했습니다.","meaning_comprehension","3","94_をはじめ.md"
"をはじめ","中国をはじめアジア各国を旅行しました。","ちゅうごくをはじめアジアかっこくをりょこうしました。","중국을 비롯하여 아시아 각국을 여행했습니다.","pattern_identification","3","94_をはじめ.md"
"をはじめ","経済をはじめ社会問題を議論します。","けいざいをはじめしゃかいもんだいをぎろんします。","경제를 비롯하여 사회 문제를 논의합니다.","sentence_completion","3","94_をはじめ.md"
"をはじめ","経済をはじめ社会問題を議論します。","けいざいをはじめしゃかいもんだいをぎろんします。","경제를 비롯하여 사회 문제를 논의합니다.","meaning_comprehension","3","94_をはじめ.md"
"をはじめ","経済をはじめ社会問題を議論します。","けいざいをはじめしゃかいもんだいをぎろんします。","경제를 비롯하여 사회 문제를 논의합니다.","pattern_identification","3","94_をはじめ.md"
"をはじめ","小説をはじめ文学作品を読みます。","しょうせつをはじめぶんがくさくひんをよみます。","소설을 비롯하여 문학 작품을 읽습니다.","sentence_completion","3","94_をはじめ.md"
"をはじめ","小説をはじめ文学作品を読みます。","しょうせつをはじめぶんがくさくひんをよみます。","소설을 비롯하여 문학 작품을 읽습니다.","meaning_comprehension","3","94_をはじめ.md"
"をはじめ","小説をはじめ文学作品を読みます。","しょうせつをはじめぶんがくさくひんをよみます。","소설을 비롯하여 문학 작품을 읽습니다.","pattern_identification","3","94_をはじめ.md"
"をはじめ","教師をはじめ職員が協力しています。","きょうしをはじめしょくいんがきょうりょくしています。","교사를 비롯하여 직원이 협력하고 있습니다.","sentence_completion","3","94_をはじめ.md"
"をはじめ","教師をはじめ職員が協力しています。","きょうしをはじめしょくいんがきょうりょくしています。","교사를 비롯하여 직원이 협력하고 있습니다.","meaning_comprehension","3","94_をはじめ.md"
"をはじめ","教師をはじめ職員が協力しています。","きょうしをはじめしょくいんがきょうりょくしています。","교사를 비롯하여 직원이 협력하고 있습니다.","pattern_identification","3","94_をはじめ.md"
"における","大学における学習が重要です。","だいがくにおけるがくしゅうがじゅうようです。","대학에서의 학습이 중요합니다.","sentence_completion","3","95_における.md"
